Country,Year,Cause,<1,01-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
Wales,2003,Y15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2002,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2002,F10,0,0,0,0,0,0,2,4,1,2,4,5,4,2,0,0,0,1,1,0
Wales,2002,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Wales,2002,G62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2002,G72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2002,I42.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Wales,2002,K29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2002,K70,0,0,0,0,0,0,0,5,16,24,32,38,31,27,21,14,11,2,1,0
Wales,2002,K85.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2002,K86.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Wales,2002,Q86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2002,R78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2002,X45,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,1,1,0,0,0
Wales,2002,X65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2002,Y15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wales,2001,E24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wales,2001,F10,0,0,0,0,0,1,1,0,5,3,4,4,3,3,1,2,0,0,1,1
Wales,2001,G31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
